business_name,address,phone,website,area,city,category,reviews_count,rating,url
"73rd Street Hardware, Inc.","Address: 65 W 73rd St #1, New York, NY 10023, United States ","+12123623555","http://www.73hardware.com/","New York, NY","New York, NY","hardware store","","4.6","https://www.google.com/maps/place/73rd+Street+Hardware,+Inc./data=!4m7!3m6!1s0x89c2588bedbd0931:0x260edb1fedb185ed!8m2!3d40.7780877!4d-73.9779608!16s%2Fg%2F1tcw92pf!19sChIJMQm97YtYwokR7YWx7R_bDiY?authuser=0&hl=en&rclk=1"
"Lower eastside hardware","Address: 98 Clinton St, New York, NY 10002, United States ","+16468389259","","New York, NY","New York, NY","hardware store","","4.5","https://www.google.com/maps/place/Lower+eastside+hardware/data=!4m7!3m6!1s0x89c25980524e4c21:0x27e986bd2a80caa3!8m2!3d40.7181707!4d-73.9853574!16s%2Fg%2F11g8_1yj1f!19sChIJIUxOUoBZwokRo8qAKr2G6Sc?authuser=0&hl=en&rclk=1"
"Garber Hardware","Address: 710 Greenwich St, New York, NY 10014, United States ","+12129293030","http://www.garberhardware.com/","New York, NY","New York, NY","hardware store","","4.3","https://www.google.com/maps/place/Garber+Hardware/data=!4m7!3m6!1s0x89c259eb59b1f7ab:0x9bbe4987471551df!8m2!3d40.7340088!4d-74.0075021!16s%2Fg%2F1tgx2yq4!19sChIJq_exWetZwokR31EVR4dJvps?authuser=0&hl=en&rclk=1"
"Barney's Hardware","Address: 467 6th Ave #1FL, New York, NY 10011, United States ","+12126753846","","New York, NY","New York, NY","hardware store","","4.6","https://www.google.com/maps/place/Barney%27s+Hardware/data=!4m7!3m6!1s0x89c259964fd7c537:0xb2d8f3427cfa2a5b!8m2!3d40.7356429!4d-73.9984026!16s%2Fg%2F1tg9tlt3!19sChIJN8XXT5ZZwokRWyr6fELz2LI?authuser=0&hl=en&rclk=1"
"Garber Hardware","Address: 207a 9th Ave, New York, NY 10011, United States ","+12122429475","http://www.garberhardware.com/","New York, NY","New York, NY","hardware store","","4.4","https://www.google.com/maps/place/Garber+Hardware/data=!4m7!3m6!1s0x89c259b996faa813:0x4451c2d227c85761!8m2!3d40.7462821!4d-74.0017257!16s%2Fg%2F11c4c4s9jk!19sChIJE6j6lrlZwokRYVfIJ9LCUUQ?authuser=0&hl=en&rclk=1"
"Apex Hardware NY","Address: 124 E Broadway, New York, NY 10002, United States ","+16468700202","https://apexhardwareny.com/","New York, NY","New York, NY","hardware store","","4.9","https://www.google.com/maps/place/Apex+Hardware+NY/data=!4m7!3m6!1s0x89c259d083a26c43:0xc366460a71f8cf0f!8m2!3d40.7140446!4d-73.9921208!16s%2Fg%2F11hz7d71v2!19sChIJQ2yig9BZwokRD8_4cQpGZsM?authuser=0&hl=en&rclk=1"
"C H P Hardware","Address: 120 Loisaida Ave, New York, NY 10009, United States ","+12125335281","","New York, NY","New York, NY","hardware store","","4.2","https://www.google.com/maps/place/C+H+P+Hardware/data=!4m7!3m6!1s0x89c25979c09ba559:0x3252dca6999f9312!8m2!3d40.7244359!4d-73.9783554!16s%2Fg%2F1tfryd7k!19sChIJWaWbwHlZwokREpOfmabcUjI?authuser=0&hl=en&rclk=1"
"M & D Shapiro True Value Hardware","Address: 7 Great Jones St, New York, NY 10012, United States ","+12122560050","http://shapirohardware.com/","New York, NY","New York, NY","hardware store","","4.2","https://www.google.com/maps/place/M+%26+D+Shapiro+True+Value+Hardware/data=!4m7!3m6!1s0x89c2598ff58cc46f:0xeddebefb2a6a2254!8m2!3d40.7272185!4d-73.9941869!16s%2Fg%2F1tkjm37j!19sChIJb8SM9Y9ZwokRVCJqKvu-3u0?authuser=0&hl=en&rclk=1"
"Garcia Hardware & Households","Address: 995 Columbus Ave, New York, NY 10025, United States ","","","New York, NY","New York, NY","hardware store","","5","https://www.google.com/maps/place/Garcia+Hardware+%26+Households/data=!4m7!3m6!1s0x89c2f755366033c9:0x179eda3ef0102604!8m2!3d40.8010174!4d-73.9613774!16s%2Fg%2F11rstn2_r3!19sChIJyTNgNlX3wokRBCYQ8D7anhc?authuser=0&hl=en&rclk=1"
"KDM Hardware","Address: 147 W 26th St fl 5, New York, NY 10001, United States ","+12122423799","","New York, NY","New York, NY","hardware store","","4.3","https://www.google.com/maps/place/KDM+Hardware/data=!4m7!3m6!1s0x89c259a541aa00db:0xa51e9105bffccfe9!8m2!3d40.7457037!4d-73.992999!16s%2Fg%2F1tj3416k!19sChIJ2wCqQaVZwokR6c_8vwWRHqU?authuser=0&hl=en&rclk=1"
"Scheman & Grant Hardware","Address: 545 8th Ave, New York, NY 10018, United States ","+12129477844","http://www.acehardware.com/store-details/10665?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=10665","New York, NY","New York, NY","hardware store","","3.8","https://www.google.com/maps/place/Scheman+%26+Grant+Hardware/data=!4m7!3m6!1s0x89c2599dc5ad2fab:0xdfb40178856c3177!8m2!3d40.7544865!4d-73.9921838!16s%2Fg%2F1tvw5vl4!19sChIJqy-txZ1ZwokRdzFshXgBtN8?authuser=0&hl=en&rclk=1"
