business_name,address,phone,website,area,city,category,reviews_count,rating,url
"Fulton Gifts & Souvenirs","Address: 60 Fulton St, New York, NY 10038, United States ","+13478491806","","New York, NY","New York, NY","ornament shop","","4.3","https://www.google.com/maps/place/Fulton+Gifts+%26+Souvenirs/data=!4m7!3m6!1s0x89c25b5374349565:0xc261aa555be438a2!8m2!3d40.7086656!4d-74.0052319!16s%2Fg%2F11ptlw42br!19sChIJZZU0dFNbwokRojjkW1WqYcI?authuser=0&hl=en&rclk=1"
"8th Ave.Gift Shop","Address: 696 8th Ave, New York, NY 10036, United States ","","","New York, NY","New York, NY","ornament shop","","2.9","https://www.google.com/maps/place/8th+Ave.Gift+Shop/data=!4m7!3m6!1s0x89c2585380013b33:0xb7b3e09b021866f6!8m2!3d40.7581768!4d-73.9888853!16s%2Fg%2F11c2ppk_fd!19sChIJMzsBgFNYwokR9mYYApvgs7c?authuser=0&hl=en&rclk=1"
"Christmas Tree Brooklyn","Address: 184 Underhill Ave, Brooklyn, NY 11238, United States ","+19179971216","https://christmastreebrooklyn.com/","New York, NY","New York, NY","ornament shop","","4.9","https://www.google.com/maps/place/Christmas+Tree+Brooklyn/data=!4m7!3m6!1s0x89c25ba714e07383:0x29acebbeb79a4374!8m2!3d40.6750616!4d-73.9669349!16s%2Fg%2F1hg4_by3f!19sChIJg3PgFKdbwokRdEOat77rrCk?authuser=0&hl=en&rclk=1"
"SHW (Still House) Jewelry NYC","Address: 307 E 9th St, New York, NY 10003, United States ","+12125390200","https://www.shwjewelry.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","New York, NY","New York, NY","ornament shop","","4.8","https://www.google.com/maps/place/SHW+%28Still+House%29+Jewelry+NYC/data=!4m7!3m6!1s0x89c2599d4743d44d:0x5986e1a64fc875ba!8m2!3d40.7290943!4d-73.9866597!16s%2Fg%2F1tltn8v_!19sChIJTdRDR51ZwokRunXIT6bhhlk?authuser=0&hl=en&rclk=1"
"Matashi Crystal","Address: 42 Broadway #12-246, New York, NY 10004, United States ","+12126280500","http://www.matashi.com/","New York, NY","New York, NY","ornament shop","","4.7","https://www.google.com/maps/place/Matashi+Crystal/data=!4m7!3m6!1s0x89c25a1135fca509:0xe6f633c3da4a6afb!8m2!3d40.7061321!4d-74.0126645!16s%2Fg%2F11cjnnnwc4!19sChIJCaX8NRFawokR-2pK2sMz9uY?authuser=0&hl=en&rclk=1"
"Mrs Claus Cafe","Address: 142 Mulberry St, New York, NY 10013, United States ","+12126931600","http://www.christmasandcity.com/","New York, NY","New York, NY","ornament shop","","4.3","https://www.google.com/maps/place/Mrs+Claus+Cafe/data=!4m7!3m6!1s0x89c25989cb43c033:0x2366575f6d495fad!8m2!3d40.7188003!4d-73.9973732!16s%2Fg%2F11f343g3rt!19sChIJM8BDy4lZwokRrV9JbV9XZiM?authuser=0&hl=en&rclk=1"
"NY Gift Shop","Address: 106 Mulberry St, New York, NY 10013, United States ","+12129250760","","New York, NY","New York, NY","ornament shop","","3.4","https://www.google.com/maps/place/NY+Gift+Shop/data=!4m7!3m6!1s0x89c25a277bc03255:0xe71b4d8c0fa112bb!8m2!3d40.7173323!4d-73.9981743!16s%2Fg%2F1tdmqzvv!19sChIJVTLAeydawokRuxKhD4xNG-c?authuser=0&hl=en&rclk=1"
"NY GIFT NY","Address: 49 Broadway, New York, NY 10006, United States ","","","New York, NY","New York, NY","ornament shop","","4.1","https://www.google.com/maps/place/NY+GIFT+NY/data=!4m7!3m6!1s0x89c25a11353be361:0x885092301fe652c2!8m2!3d40.7063491!4d-74.0125217!16s%2Fg%2F11f3qx27tx!19sChIJYeM7NRFawokRwlLmHzCSUIg?authuser=0&hl=en&rclk=1"
"Pink Olive East Village","Address: 439 E 9th St, New York, NY 10009, United States ","+12127800036","http://www.pinkolive.com/","New York, NY","New York, NY","ornament shop","","4.7","https://www.google.com/maps/place/Pink+Olive+East+Village/data=!4m7!3m6!1s0x89c2599d7e052a25:0x3215cbeb3bdcd02f!8m2!3d40.727603!4d-73.9830718!16s%2Fg%2F1v1kqsf1!19sChIJJSoFfp1ZwokRL9DcO-vLFTI?authuser=0&hl=en&rclk=1"
"William Wayne & Co","Address: 40 University Pl, New York, NY 10003, United States ","+12125334711","http://www.william-wayne.com/","New York, NY","New York, NY","ornament shop","","5","https://www.google.com/maps/place/William+Wayne+%26+Co/data=!4m7!3m6!1s0x89c25999f9622e29:0x914f30231a664453!8m2!3d40.7323205!4d-73.9943236!16s%2Fg%2F1tg9p138!19sChIJKS5i-ZlZwokRU0RmGiMwT5E?authuser=0&hl=en&rclk=1"
"GiftWise Christmas Shop","Address: https://giftwise.printify.me/products, New York, NY 10001, United States ","","https://giftwise.printify.me/products","New York, NY","New York, NY","ornament shop","","","https://www.google.com/maps/place/GiftWise+Christmas+Shop/data=!4m7!3m6!1s0x89c25900c6341ce3:0xbdf184e67e4911fb!8m2!3d40.753641!4d-73.9991966!16s%2Fg%2F11vf3f86tj!19sChIJ4xw0xgBZwokR-xFJfuaE8b0?authuser=0&hl=en&rclk=1"
"BERLYN 65","Address: 163 Grand St, Brooklyn, NY 11249, United States ","+19173387570","http://berlyn65.com/","New York, NY","New York, NY","ornament shop","","4.8","https://www.google.com/maps/place/BERLYN+65/data=!4m7!3m6!1s0x89c259605915bf01:0x39a4fdbef9d64547!8m2!3d40.714754!4d-73.961429!16s%2Fg%2F11bxd90w7d!19sChIJAb8VWWBZwokRR0XW-b79pDk?authuser=0&hl=en&rclk=1"
"I Love NY Gifts","Address: 1653 Broadway, New York, NY 10019, United States ","","","New York, NY","New York, NY","ornament shop","","3.5","https://www.google.com/maps/place/I+Love+NY+Gifts/data=!4m7!3m6!1s0x89c258562d0609e5:0x79ad10e972fac102!8m2!3d40.762456!4d-73.9835957!16s%2Fg%2F11c1x_mpwb!19sChIJ5QkGLVZYwokRAsH6cukQrXk?authuser=0&hl=en&rclk=1"
"NY Gifts","Address: 375a 6th Ave, New York, NY 10014, United States ","+12129896350","","New York, NY","New York, NY","ornament shop","","4.9","https://www.google.com/maps/place/NY+Gifts/data=!4m7!3m6!1s0x89c2599154dca11b:0x47c799ba725c4238!8m2!3d40.732864!4d-74.0003714!16s%2Fg%2F1wj_v5jg!19sChIJG6HcVJFZwokROEJccrqZx0c?authuser=0&hl=en&rclk=1"
"Grand Slam New York","Address: 1557 Broadway, New York, NY 10036, United States ","+18883950515","http://grandslamnewyork.com/","New York, NY","New York, NY","ornament shop","","4.2","https://www.google.com/maps/place/Grand+Slam+New+York/data=!4m7!3m6!1s0x89c25855b65c1da5:0x518acdb22d28756d!8m2!3d40.7591631!4d-73.9854098!16s%2Fg%2F1tjfc51j!19sChIJpR1ctlVYwokRbXUoLbLNilE?authuser=0&hl=en&rclk=1"
"The Museum Store","Address: 44 W 53rd St, New York, NY 10019, United States ","","https://store.moma.org/","New York, NY","New York, NY","ornament shop","","4.5","https://www.google.com/maps/place/The+Museum+Store/data=!4m7!3m6!1s0x89c258f97f7c11d9:0x4f2eaa2ffb2975de!8m2!3d40.7613425!4d-73.9777557!16s%2Fg%2F1tc_ry32!19sChIJ2RF8f_lYwokR3nUp-y-qLk8?authuser=0&hl=en&rclk=1"
"I Love NY Gift","Address: 888 6th Ave, New York, NY 10001, United States ","","","New York, NY","New York, NY","ornament shop","","2.7","https://www.google.com/maps/place/I+Love+NY+Gift/data=!4m7!3m6!1s0x89c259743e3f0dd9:0x9877513bf5ff800!8m2!3d40.7481543!4d-73.9886899!16s%2Fg%2F11h0sq0v_n!19sChIJ2Q0_PnRZwokRAPhfvxN1hwk?authuser=0&hl=en&rclk=1"
"Pink Olive West Village","Address: 30 Charles St, New York, NY 10014, United States ","+12126911728","http://www.pinkolive.com/","New York, NY","New York, NY","ornament shop","","4.7","https://www.google.com/maps/place/Pink+Olive+West+Village/data=!4m7!3m6!1s0x89c259943732f309:0x53e3e08df9c98f8f!8m2!3d40.7349929!4d-74.0016979!16s%2Fg%2F11cm0p80bf!19sChIJCfMyN5RZwokRj4_J-Y3g41M?authuser=0&hl=en&rclk=1"
"Cursive New York","Address: 17 8th Ave, New York, NY 10014, United States ","+16469228330","http://cursivenewyork.com/","New York, NY","New York, NY","ornament shop","","4.5","https://www.google.com/maps/place/Cursive+New+York/data=!4m7!3m6!1s0x89c2590265f018dd:0x4ab62875b16f2115!8m2!3d40.7378171!4d-74.0048321!16s%2Fg%2F1thghyvd!19sChIJ3RjwZQJZwokRFSFvsXUotko?authuser=0&hl=en&rclk=1"
"ROYCE New York Leather Monogram Shop","Address: Bloomingdale's, 59th Street Bloomingdales, 1000 3rd avenue, E 60th St Main Floor, New York, NY 10022, United States ","+12013307720","https://royce.us/","New York, NY","New York, NY","ornament shop","","4.9","https://www.google.com/maps/place/ROYCE+New+York+Leather+Monogram+Shop/data=!4m7!3m6!1s0x89c25709e30ef7eb:0x595c473ef48eb805!8m2!3d40.7622962!4d-73.9673918!16s%2Fg%2F1tgny3r_!19sChIJ6_cO4wlXwokRBbiO9D5HXFk?authuser=0&hl=en&rclk=1"
"I Love NY Gifts","Address: Park Row, Beekman St, New York, NY 10038, United States ","+12128586110","http://www.iloveny.com/","New York, NY","New York, NY","ornament shop","","4","https://www.google.com/maps/place/I+Love+NY+Gifts/data=!4m7!3m6!1s0x89c25b55db1cd73b:0xbaf1ae16f768facd!8m2!3d40.7116685!4d-74.0066528!16s%2Fg%2F11lll4nk4w!19sChIJO9cc21VbwokRzfpo9xau8bo?authuser=0&hl=en&rclk=1"
