business_name,address,phone,website,area,city,category,reviews_count,rating,url
"LAZZONI","Address: 154 W 18th St, New York, NY 10011, United States ","+12122420606","http://www.lazzoni.com/","New York, NY","New York, NY","furniture store","","4.8","https://www.google.com/maps/place/LAZZONI/data=!4m7!3m6!1s0x89c259bcf10955bf:0x6fe0fdb8360620c9!8m2!3d40.7404842!4d-73.9973577!16s%2Fg%2F1hhl6nm1r!19sChIJv1UJ8bxZwokRySAGNrj94G8?authuser=0&hl=en&rclk=1"
"France and Son","Address: 124 W 18th St, New York, NY 10011, United States ","+12122061200","https://www.franceandson.com/","New York, NY","New York, NY","furniture store","","4","https://www.google.com/maps/place/France+and+Son/data=!4m7!3m6!1s0x89c259bcdd0afc85:0xffeadbb406da4915!8m2!3d40.7401125!4d-73.9961061!16s%2Fg%2F11bw46zz9b!19sChIJhfwK3bxZwokRFUnaBrTb6v8?authuser=0&hl=en&rclk=1"
"Roman and Williams Guild","Address: 53 Howard St, New York, NY 10013, United States ","+12128529099","https://rwguild.com/","New York, NY","New York, NY","furniture store","","4.6","https://www.google.com/maps/place/Roman+and+Williams+Guild/data=!4m7!3m6!1s0x89c2598a48226cdb:0x48bb4fa9fd265e0e!8m2!3d40.7200804!4d-74.00225!16s%2Fg%2F11c2y430pc!19sChIJ22wiSIpZwokRDl4m_alPu0g?authuser=0&hl=en&rclk=1"
"Villa & House New York (Originally known as Bungalow 5)","Address: 931 Broadway, New York, NY 10010, United States ","+12129471500","http://www.vandh.com/","New York, NY","New York, NY","furniture store","","4.6","https://www.google.com/maps/place/Villa+%26+House+New+York+%28Originally+known+as+Bungalow+5%29/data=!4m7!3m6!1s0x89c259e39e8b6533:0x5266df309640a1cd!8m2!3d40.7403297!4d-73.989775!16s%2Fg%2F11kbdjtxvr!19sChIJM2WLnuNZwokRzaFAljDfZlI?authuser=0&hl=en&rclk=1"
"New York Design Center","Address: 200 Lexington Ave, New York, NY 10016, United States ","+12126799500","http://www.nydc.com/","New York, NY","New York, NY","furniture store","","4.5","https://www.google.com/maps/place/New+York+Design+Center/data=!4m7!3m6!1s0x89c25907c55e77e1:0x7e290805cb28d637!8m2!3d40.7454845!4d-73.9805782!16s%2Fg%2F11b5s2db97!19sChIJ4XdexQdZwokRN9YoywUIKX4?authuser=0&hl=en&rclk=1"
"Exceptional Furniture Store","Address: 718 3rd Ave 2nd Floor, Brooklyn, NY 11232, United States ","+17184994499","https://www.efurnitureny.com/","New York, NY","New York, NY","furniture store","","4.7","https://www.google.com/maps/place/Exceptional+Furniture+Store/data=!4m7!3m6!1s0x89c25ae93606fad1:0x5450235a48597580!8m2!3d40.6631653!4d-73.9989127!16s%2Fg%2F1tjypm_6!19sChIJ0foGNulawokRgHVZSFojUFQ?authuser=0&hl=en&rclk=1"
"Bob’s Discount Furniture and Mattress Store","Address: 72-25 Woodhaven Blvd, Glendale, NY 11385, United States ","+17186855915","https://www.mybobs.com/store/new-york/Glendale?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=new_york&utm_content=glendale","New York, NY","New York, NY","furniture store","","4.7","https://www.google.com/maps/place/Bob%E2%80%99s+Discount+Furniture+and+Mattress+Store/data=!4m7!3m6!1s0x89c25e13d80e3627:0xc585a2d00238f776!8m2!3d40.7110512!4d-73.8591819!16s%2Fg%2F1tfq5ky7!19sChIJJzYO2BNewokRdvc4AtCihcU?authuser=0&hl=en&rclk=1"
"Bob’s Discount Furniture and Mattress Store","Address: 171 W 230th St, Bronx, NY 10463, United States ","+13477089009","https://www.mybobs.com/store/new-york/bronx-riverdale-kingsbridge?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=new_york&utm_content=bronx","New York, NY","New York, NY","furniture store","","4.8","https://www.google.com/maps/place/Bob%E2%80%99s+Discount+Furniture+and+Mattress+Store/data=!4m7!3m6!1s0x89c2f396cbd6da51:0xa075f38866430695!8m2!3d40.8774651!4d-73.9049886!16s%2Fg%2F11c1v0k0pt!19sChIJUdrWy5bzwokRlQZDZojzdaA?authuser=0&hl=en&rclk=1"
"Bob's Discount Furniture and Mattress Store","Address: Triangle Centre, 139-19 20th Ave, College Point, NY 11356, United States ","+19294105524","https://www.mybobs.com/store/new-york/college-point?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=new_york&utm_content=college_point","New York, NY","New York, NY","furniture store","","4.9","https://www.google.com/maps/place/Bob%27s+Discount+Furniture+and+Mattress+Store/data=!4m7!3m6!1s0x89c28b02bcba3d31:0x422bfc972a1ada48!8m2!3d40.7824771!4d-73.8285366!16s%2Fg%2F11h76ggkmf!19sChIJMT26vAKLwokRSNoaKpf8K0I?authuser=0&hl=en&rclk=1"
"Bob’s Discount Furniture and Mattress Store","Address: 2520 Flatbush Ave, Brooklyn, NY 11234, United States ","+13474158307","https://www.mybobs.com/store/new-york/brooklyn?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=new_york&utm_content=brooklyn","New York, NY","New York, NY","furniture store","","4.7","https://www.google.com/maps/place/Bob%E2%80%99s+Discount+Furniture+and+Mattress+Store/data=!4m7!3m6!1s0x89c2434288132285:0x4bcfb1dc7e77191f!8m2!3d40.6085335!4d-73.9220993!16s%2Fg%2F12hmdkh5p!19sChIJhSITiEJDwokRHxl3ftyxz0s?authuser=0&hl=en&rclk=1"
