business_name,address,phone,website,area,city,category,reviews_count,rating,url
"Edison Electricians of Austin","Address: 4009 Banister Ln #104, Austin, TX 78704, United States ","+15124022609","","78701, Austin, TX","Austin, TX","electricians","","5","https://www.google.com/maps/place/Edison+Electricians+of+Austin/data=!4m7!3m6!1s0x8644b56daac06293:0x245a6b326785eaca!8m2!3d30.2289878!4d-97.7767327!16s%2Fg%2F11fkwq3pbh!19sChIJk2LAqm21RIYRyuqFZzJrWiQ?authuser=0&hl=en&rclk=1"
"Express Plumbing","Address: 1122 Colorado St #1991, Austin, TX 78701, United States ","+17373155870","","78702, Austin, TX","Austin, TX","plumbers","","5","https://www.google.com/maps/place/Express+Plumbing/data=!4m7!3m6!1s0x8644b50a937e2ecf:0x635b5633c83ce6a5!8m2!3d30.2741074!4d-97.7428798!16s%2Fg%2F1tghdjdc!19sChIJzy5-kwq1RIYRpeY8yDNWW2M?authuser=0&hl=en&rclk=1"
"Mendez Family Plumbing & Electrical","Address: 2508 Guadalupe St Suite 175, Austin, TX 78705, United States ","+15128130488","","78702, Austin, TX","Austin, TX","plumbers","","4.8","https://www.google.com/maps/place/Mendez+Family+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x8644b56e8acd2253:0xde3e196d470e933!8m2!3d30.2895145!4d-97.7417127!16s%2Fg%2F11gy32hp8m!19sChIJUyLNim61RIYRM-lw1Jbh4w0?authuser=0&hl=en&rclk=1"
"Econo-Rooter","Address: 709 Driskill St, Austin, TX 78701, United States ","","","78702, Austin, TX","Austin, TX","plumbers","","4.5","https://www.google.com/maps/place/Econo-Rooter/data=!4m7!3m6!1s0x8644b5a93fab0cfd:0xfa0579e1f833265!8m2!3d30.260603!4d-97.737442!16s%2Fg%2F1thp8cnd!19sChIJ_QyrP6m1RIYRZTKDH55XoA8?authuser=0&hl=en&rclk=1"
"Anderson Plumbing","Address: Austin, TX 78702, United States ","+15129164487","","78702, Austin, TX","Austin, TX","plumbers","","1","https://www.google.com/maps/place/Anderson+Plumbing/data=!4m7!3m6!1s0x8644b5b6e665b487:0xfcc917543714f5a9!8m2!3d30.2620723!4d-97.7243276!16s%2Fg%2F11hb3q41d3!19sChIJh7Rl5ra1RIYRqfUUN1QXyfw?authuser=0&hl=en&rclk=1"
"BLVD Dentistry & Orthodontics- Riverside","Address: 1920 E Riverside Dr Suite A 140, Austin, TX 78741, United States ","+15126408747","https://www.blvddentistry.com/austin-riverside/?utm_source=google.com&utm_medium=business+profile&utm_campaign=","78702, Austin, TX","Austin, TX","dentists","","4.7","https://www.google.com/maps/place/BLVD+Dentistry+%26+Orthodontics-+Riverside/data=!4m7!3m6!1s0x8644b44f800c18f7:0x1507b0390d8378f5!8m2!3d30.2427051!4d-97.7284669!16s%2Fg%2F11bc8cn0mp!19sChIJ9xgMgE-0RIYR9XiDDTmwBxU?authuser=0&hl=en&rclk=1"
"River Rock Dental Austin - East Riverside","Address: 4410 E Riverside Dr #150, Austin, TX 78741, United States ","+15126695049","https://riverrockdentalfamily.com/locations/river-rock-east-riverside/?utm_source=google.com&utm_medium=business+profile&utm_campaign=","78702, Austin, TX","Austin, TX","dentists","","4.7","https://www.google.com/maps/place/River+Rock+Dental+Austin+-+East+Riverside/data=!4m7!3m6!1s0x8644b4405502ddc1:0x401295e6abf42710!8m2!3d30.2336835!4d-97.7210289!16s%2Fg%2F11r8tb_r9!19sChIJwd0CVUC0RIYRECf0q-aVEkA?authuser=0&hl=en&rclk=1"
"Home Electrician","Address: 2323 San Antonio St, Austin, TX 78705, United States ","+17372041435","","78702, Austin, TX","Austin, TX","electricians","","5","https://www.google.com/maps/place/Home+Electrician/data=!4m7!3m6!1s0x8644b511196ff257:0x6c83f0ba15eabc04!8m2!3d30.2873249!4d-97.7423917!16s%2Fg%2F11smtpttrk!19sChIJV_JvGRG1RIYRBLzqFbrwg2w?authuser=0&hl=en&rclk=1"
"Full Service Electricians Austin","Address: 300 W 15th St #3821, Austin, TX 78701, United States ","+15122878988","","78702, Austin, TX","Austin, TX","electricians","","5","https://www.google.com/maps/place/Full+Service+Electricians+Austin/data=!4m7!3m6!1s0x8644b598ad4aef9b:0x112dccf0920101ce!8m2!3d30.27843!4d-97.7421189!16s%2Fg%2F1tfqg5qp!19sChIJm-9KrZi1RIYRzgEBkvDMLRE?authuser=0&hl=en&rclk=1"
"Volt Electric","Address: 5505 Prock Ln, Austin, TX 78721, United States ","+15127432730","","78702, Austin, TX","Austin, TX","electricians","","4.3","https://www.google.com/maps/place/Volt+Electric/data=!4m7!3m6!1s0x8644b74925f3be45:0x9231565e83c25323!8m2!3d30.2673109!4d-97.6824344!16s%2Fg%2F11hdvv50gf!19sChIJRb7zJUm3RIYRI1PCg15WMZI?authuser=0&hl=en&rclk=1"
"Foreman","Address: 523 Thompson Ln A, Austin, TX 78742, United States ","+15129934184","","78702, Austin, TX","Austin, TX","electricians","","4.9","https://www.google.com/maps/place/Foreman/data=!4m7!3m6!1s0x8644b697054363e1:0x8507b9784c282afe!8m2!3d30.2369423!4d-97.6853316!16s%2Fg%2F11h9zh24xk!19sChIJ4WNDBZe2RIYR_iooTHi5B4U?authuser=0&hl=en&rclk=1"
"Jeffrey's","Address: 1204 W Lynn St, Austin, TX 78703, United States ","+15124775584","","78703, Austin, TX","Austin, TX","restaurants","","4.7","https://www.google.com/maps/place/Jeffrey%27s/data=!4m7!3m6!1s0x8644b56be11eae9f:0xd98c79a2864cd718!8m2!3d30.2804227!4d-97.7590952!16s%2Fm%2F020y__p!19sChIJn64e4Wu1RIYRGNdMhqJ5jNk?authuser=0&hl=en&rclk=1"
"Express Plumbing","Address: 1122 Colorado St #1991, Austin, TX 78701, United States ","+17373155870","","78703, Austin, TX","Austin, TX","plumbers","","5","https://www.google.com/maps/place/Express+Plumbing/data=!4m7!3m6!1s0x8644b50a937e2ecf:0x635b5633c83ce6a5!8m2!3d30.2741074!4d-97.7428798!16s%2Fg%2F1tghdjdc!19sChIJzy5-kwq1RIYRpeY8yDNWW2M?authuser=0&hl=en&rclk=1"
"Mendez Family Plumbing & Electrical","Address: 2508 Guadalupe St Suite 175, Austin, TX 78705, United States ","+15128130488","","78703, Austin, TX","Austin, TX","plumbers","","4.8","https://www.google.com/maps/place/Mendez+Family+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x8644b56e8acd2253:0xde3e196d470e933!8m2!3d30.2895145!4d-97.7417127!16s%2Fg%2F11gy32hp8m!19sChIJUyLNim61RIYRM-lw1Jbh4w0?authuser=0&hl=en&rclk=1"
"Austin Plumbers - Repair Service Installation","Address: 1505 W 6th St Bldg 1 3rd Floor Ste 310, Austin, TX 78703, United States ","+15122655260","","78703, Austin, TX","Austin, TX","plumbers","","5","https://www.google.com/maps/place/Austin+Plumbers+-+Repair+Service+Installation/data=!4m7!3m6!1s0x8644b51536fbffff:0xa28a3ee0d835e14!8m2!3d30.2742368!4d-97.7618524!16s%2Fg%2F11hd50zzh7!19sChIJ___7NhW1RIYRFF6DDe6jKAo?authuser=0&hl=en&rclk=1"
"Austin Plumbing Experts","Address: 3300 Bee Caves Rd, Austin, TX 78746, United States ","+15129385056","","78703, Austin, TX","Austin, TX","plumbers","","5","https://www.google.com/maps/place/Austin+Plumbing+Experts/data=!4m7!3m6!1s0x865b4b323a3eaaf9:0x2732629386326a5d!8m2!3d30.2737445!4d-97.7986514!16s%2Fg%2F11yl63nrv9!19sChIJ-ao-OjJLW4YRXWoyhpNiMic?authuser=0&hl=en&rclk=1"
"BLVD Dentistry & Orthodontics of 5th Street","Address: 1011 W 5th St #120, Austin, TX 78703, United States ","+17379904135","https://www.blvddentistry.com/austin-5th-street/?utm_source=google.com&utm_medium=business+profile&utm_campaign=","78703, Austin, TX","Austin, TX","dentists","","4.8","https://www.google.com/maps/place/BLVD+Dentistry+%26+Orthodontics+of+5th+Street/data=!4m7!3m6!1s0x8644b5186215fc5d:0x502c6a65618b738!8m2!3d30.2703696!4d-97.7555944!16s%2Fg%2F11gnsbwfh1!19sChIJXfwVYhi1RIYROLcYVqbGAgU?authuser=0&hl=en&rclk=1"
"Home Electrician","Address: 2323 San Antonio St, Austin, TX 78705, United States ","+17372041435","","78703, Austin, TX","Austin, TX","electricians","","5","https://www.google.com/maps/place/Home+Electrician/data=!4m7!3m6!1s0x8644b511196ff257:0x6c83f0ba15eabc04!8m2!3d30.2873249!4d-97.7423917!16s%2Fg%2F11smtpttrk!19sChIJV_JvGRG1RIYRBLzqFbrwg2w?authuser=0&hl=en&rclk=1"
"Full Service Electricians Austin","Address: 300 W 15th St #3821, Austin, TX 78701, United States ","+15122878988","","78703, Austin, TX","Austin, TX","electricians","","5","https://www.google.com/maps/place/Full+Service+Electricians+Austin/data=!4m7!3m6!1s0x8644b598ad4aef9b:0x112dccf0920101ce!8m2!3d30.27843!4d-97.7421189!16s%2Fg%2F1tfqg5qp!19sChIJm-9KrZi1RIYRzgEBkvDMLRE?authuser=0&hl=en&rclk=1"
"Chad Merrigan Electric LLC","Address: Austin, TX 78701, United States ","+15129443217","","78703, Austin, TX","Austin, TX","electricians","","5","https://www.google.com/maps/place/Chad+Merrigan+Electric+LLC/data=!4m7!3m6!1s0x8644b50a55555555:0xdf2f90c3537057f!8m2!3d30.2729536!4d-97.7445102!16s%2Fg%2F1tdblcwh!19sChIJVVVVVQq1RIYRfwU3NQz58g0?authuser=0&hl=en&rclk=1"
