business_name,address,phone,website,area,city,category,reviews_count,rating,url
"Metro Green Gardening Corp.","Address: 1878 3rd Ave #2L, New York, NY 10029, United States ","+19177744249","https://metrogreengardeningcorp.onepage.me/page-tyltp9pej4","New York, NY","New York, NY","landscaping","","4.5","https://www.google.com/maps/place/Metro+Green+Gardening+Corp./data=!4m7!3m6!1s0x89c2f3e020c14af1:0x9dfd1445429675da!8m2!3d40.7901364!4d-73.9460163!16s%2Fg%2F11ls6_dzfn!19sChIJ8UrBIODzwokR2nWWQkUU_Z0?authuser=0&hl=en&rclk=1"
"Staghorn NYC Landscape Design","Address: 201 Richards St, Brooklyn, NY 11231, United States ","+13476743994","http://www.staghornnyc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13954449680890883415","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Staghorn+NYC+Landscape+Design/data=!4m7!3m6!1s0x89c25a59be21eb01:0x398de84263f5d31d!8m2!3d40.6749414!4d-74.0127842!16s%2Fg%2F11b72sv5vr!19sChIJAeshvllawokRHdP1Y0LojTk?authuser=0&hl=en&rclk=1"
"Manhattan Landscape Company","Address: 511 W 139th St, New York, NY 10031, United States ","+12124708262","","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Manhattan+Landscape+Company/data=!4m7!3m6!1s0x89c2f665ac89c697:0xdffb1c2488e69060!8m2!3d40.821976!4d-73.9511136!16s%2Fg%2F11rcsg9lm!19sChIJl8aJrGX2wokRYJDmiCQc-98?authuser=0&hl=en&rclk=1"
"Greener Gardens Of New York Inc","","+15163850161","https://commerciallandscapingnyc.com/commercial-landscaper-manhattan-ny/","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Greener+Gardens+Of+New+York+Inc/data=!4m7!3m6!1s0x6c7664f45e74f75:0xf1b785a93e85e373!8m2!3d40.7036855!4d-73.8737029!16s%2Fg%2F11tsp7gz8k!19sChIJdU_nRU9mxwYRc-OFPqmFt_E?authuser=0&hl=en&rclk=1"
"Outside Space NYC","Address: 68 Jay St #1002, Brooklyn, NY 11201, United States ","+17186222927","http://www.outsidespacenyc.com/","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Outside+Space+NYC/data=!4m7!3m6!1s0x89c25a33bc5a35db:0x139976175cf55f5b!8m2!3d40.7028764!4d-73.9868135!16s%2Fg%2F11f3xwsrpw!19sChIJ2zVavDNawokRW1_1XBd2mRM?authuser=0&hl=en&rclk=1"
"Todd Haiman Landscape Design","Address: 1 Liberty Pl, New York, NY 10006, United States ","+19179407885","http://www.toddhaimanlandscapedesign.com/","New York, NY","New York, NY","landscaping","","4.6","https://www.google.com/maps/place/Todd+Haiman+Landscape+Design/data=!4m7!3m6!1s0x89c25a23517058ef:0x91b6f5a65818387c!8m2!3d40.7097107!4d-74.011059!16s%2Fg%2F1hhhytp67!19sChIJ71hwUSNawokRfDgYWKb1tpE?authuser=0&hl=en&rclk=1"
"JC Landscaping & Design, Inc.","Address: 66-70 69th St, Middle Village, NY 11379, United States ","+17186727323","https://jcdesignscapes.com/","New York, NY","New York, NY","landscaping","","4.3","https://www.google.com/maps/place/JC+Landscaping+%26+Design,+Inc./data=!4m7!3m6!1s0x89c25e8aeb3558cf:0xd1c73c217a1bd401!8m2!3d40.712717!4d-73.886723!16s%2Fg%2F1tnqhxqy!19sChIJz1g164pewokRAdQbeiE8x9E?authuser=0&hl=en&rclk=1"
"Amber Freda Landscape Design","","+16465461592","https://amberfreda.com/","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Amber+Freda+Landscape+Design/data=!4m7!3m6!1s0x89e841b651d273eb:0xe508a2f2710fdd78!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11f3zy95fp!19sChIJ63PSUbZB6IkReN0PcfKiCOU?authuser=0&hl=en&rclk=1"
"Evan C. Lai Landscape Design, Inc.","Address: 125 W 85th St #1, New York, NY 10024, United States ","+12124962513","http://www.eclld.com/","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Evan+C.+Lai+Landscape+Design,+Inc./data=!4m7!3m6!1s0x89c25884f09feaef:0xa78a42fb006424c7!8m2!3d40.7864698!4d-73.9737471!16s%2Fg%2F1tscpy6d!19sChIJ7-qf8IRYwokRxyRkAPtCiqc?authuser=0&hl=en&rclk=1"
"Verde space landscaping","","+16469917344","http://www.verdespacelandscaping.com/","New York, NY","New York, NY","landscaping","","5","https://www.google.com/maps/place/Verde+space+landscaping/data=!4m7!3m6!1s0x44d9608ad935ba5b:0x6fd6f7bb375573ed!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ybxgcp_v!19sChIJW7o12Ypg2UQR7XNVN7v31m8?authuser=0&hl=en&rclk=1"
