business_name,address,phone,website,area,city,category,reviews_count,rating,url
"Keep It Green Landscaping","","+12014454646","https://www.keepitgreen.net/","New York, NY","New York, NY","lawn care","","4.6","https://www.google.com/maps/place/Keep+It+Green+Landscaping/data=!4m7!3m6!1s0x89c2fb80e9e8d1c9:0x9d5798621da67fd5!8m2!3d40.947652!4d-74.082927!16s%2Fg%2F1th1dnkv!19sChIJydHo6YD7wokR1X-mHWKYV50?authuser=0&hl=en&rclk=1"
"LeRoy's Lawn Care","","+18455411130","http://www.leroyslawncareny.com/","New York, NY","New York, NY","lawn care","","4.9","https://www.google.com/maps/place/LeRoy%27s+Lawn+Care/data=!4m7!3m6!1s0x89dcd7b0af829561:0x157cfb2c982c2064!8m2!3d41.5930024!4d-74.25927!16s%2Fg%2F11t49n98bh!19sChIJYZWCr7DX3IkRZCAsmCz7fBU?authuser=0&hl=en&rclk=1"
"Greener Gardens Of New York Inc","","+15163850161","https://commerciallandscapingnyc.com/commercial-landscaper-manhattan-ny/","New York, NY","New York, NY","lawn care","","5","https://www.google.com/maps/place/Greener+Gardens+Of+New+York+Inc/data=!4m7!3m6!1s0x6c7664f45e74f75:0xf1b785a93e85e373!8m2!3d40.7036855!4d-73.8737029!16s%2Fg%2F11tsp7gz8k!19sChIJdU_nRU9mxwYRc-OFPqmFt_E?authuser=0&hl=en&rclk=1"
"BT Property Services LLC","","+18622009633","https://www.btgrass.com/","New York, NY","New York, NY","lawn care","","4.9","https://www.google.com/maps/place/BT+Property+Services+LLC/data=!4m7!3m6!1s0x89c2fdb010da9e0d:0xcedc1eefff7415b9!8m2!3d40.8997885!4d-74.229296!16s%2Fg%2F11rg6y7th0!19sChIJDZ7aELD9wokRuRV0_-8e3M4?authuser=0&hl=en&rclk=1"
"C & S Property Maintenance and Lawn care, Inc.","","+19145632712","","New York, NY","New York, NY","lawn care","","5","https://www.google.com/maps/place/C+%26+S+Property+Maintenance+and+Lawn+care,+Inc./data=!4m7!3m6!1s0x89c28d13285fdcf5:0xadced0cfa63f8416!8m2!3d41.1191305!4d-73.7329896!16s%2Fg%2F11j2bqwxg0!19sChIJ9dxfKBONwokRFoQ_ps_Qzq0?authuser=0&hl=en&rclk=1"
"K Macken Landscaping LLC","","+19732610198","http://www.kmackenlandscaping.com/","New York, NY","New York, NY","lawn care","","5","https://www.google.com/maps/place/K+Macken+Landscaping+LLC/data=!4m7!3m6!1s0x89c3aa09d9e0ea6f:0x3f5788adf20ffb40!8m2!3d40.8353109!4d-74.258807!16s%2Fg%2F1hc3dknmq!19sChIJb-rg2Qmqw4kRQPsP8q2IVz8?authuser=0&hl=en&rclk=1"
"U.S. Lawns - Nassau County NY","","+15165200585","https://uslawns.com/locations/ny/nassau-county/","New York, NY","New York, NY","lawn care","","4.8","https://www.google.com/maps/place/U.S.+Lawns+-+Nassau+County+NY/data=!4m7!3m6!1s0x89c28088ca43522b:0xbf1d9b035ed204af!8m2!3d40.754757!4d-73.5154032!16s%2Fg%2F11g65cfp_g!19sChIJK1JDyoiAwokRrwTSXgObHb8?authuser=0&hl=en&rclk=1"
"Pete's Lawn Maintenance, LLC","","+12014215092","http://peteslawnmaintenance.com/","New York, NY","New York, NY","lawn care","","4.8","https://www.google.com/maps/place/Pete%27s+Lawn+Maintenance,+LLC/data=!4m7!3m6!1s0x89c2f8b848d0799b:0x17a9ef063b61d318!8m2!3d40.8126905!4d-74.0889815!16s%2Fg%2F1thd7m6h!19sChIJm3nQSLj4wokRGNNhOwbvqRc?authuser=0&hl=en&rclk=1"
"J&J LawnCare LLC","","+12036957790","https://www.jnjlawncarellc.com/","New York, NY","New York, NY","lawn care","","4.9","https://www.google.com/maps/place/J%26J+LawnCare+LLC/data=!4m7!3m6!1s0x6313c9a2b2c54c79:0x1f349961f7755314!8m2!3d41.2805014!4d-73.363661!16s%2Fg%2F11pyc2_1hy!19sChIJeUzFsqLJE2MRFFN192GZNB8?authuser=0&hl=en&rclk=1"
"LBL'S Maintenance - Quality Lawn Care Service & Maintenance, Garden Maintenance in Greenwich CT","","+12034058171","https://lblsmaintenance.com/","New York, NY","New York, NY","lawn care","","5","https://www.google.com/maps/place/LBL%27S+Maintenance+-+Quality+Lawn+Care+Service+%26+Maintenance,+Garden+Maintenance+in+Greenwich+CT/data=!4m7!3m6!1s0x89c299f8555010a1:0x7041bed0fafb0216!8m2!3d41.0474676!4d-73.639351!16s%2Fg%2F11jgtw5rfq!19sChIJoRBQVfiZwokRFgL7-tC-QXA?authuser=0&hl=en&rclk=1"
"G Santos Lawn & Landscape","","+19146524624","http://gsantoslawn.com/","New York, NY","New York, NY","lawn care","","4.7","https://www.google.com/maps/place/G+Santos+Lawn+%26+Landscape/data=!4m7!3m6!1s0x89c2ed2afc68da77:0x262a8fe6ac29904e!8m2!3d40.866498!4d-73.9983095!16s%2Fg%2F11fsxzlwwj!19sChIJd9po_CrtwokRTpAprOaPKiY?authuser=0&hl=en&rclk=1"
"Franklin Lawn Care LLC","","+15169699096","http://franklinlawncarellc.com/","New York, NY","New York, NY","lawn care","","5","https://www.google.com/maps/place/Franklin+Lawn+Care+LLC/data=!4m7!3m6!1s0x29c05a557727891d:0x14d3ac14a59caf4c!8m2!3d40.754757!4d-73.601734!16s%2Fg%2F11x0nz13bz!19sChIJHYknd1VawCkRTK-cpRSs0xQ?authuser=0&hl=en&rclk=1"
"Northeastern Landscape & Lawncare","","+18454292110","http://www.northeastern-landscape.com/","New York, NY","New York, NY","lawn care","","5","https://www.google.com/maps/place/Northeastern+Landscape+%26+Lawncare/data=!4m7!3m6!1s0x89c2c529e119a07b:0x387ba76c5887a833!8m2!3d41.2515455!4d-74.036308!16s%2Fg%2F1w0sdt3y!19sChIJe6AZ4SnFwokRM6iHWGynezg?authuser=0&hl=en&rclk=1"
"Emerald Magic Lawn Care","Address: 194 Morris Ave Suite 4, Holtsville, NY 11742, United States ","+16312864600","http://www.emeraldmagic.com/","New York, NY","New York, NY","lawn care","","4.8","https://www.google.com/maps/place/Emerald+Magic+Lawn+Care/data=!4m7!3m6!1s0x89e84875c7e3a263:0x5435ce62b37729e1!8m2!3d40.8145101!4d-73.0592849!16s%2Fg%2F11dfgt7ktx!19sChIJY6Ljx3VI6IkR4Sl3s2LONVQ?authuser=0&hl=en&rclk=1"
