business_name,address,phone,website,area,city,category,reviews_count,rating,url
"Arnica Heating and Air Conditioning Inc","Address: 99 Madison Ave Suite 5007, New York, NY 10016, United States ","+12123931130","https://arnicaheatingandair.com/","New York, NY","New York, NY","air conditioning repair","","4.6","https://www.google.com/maps/place/Arnica+Heating+and+Air+Conditioning+Inc/data=!4m7!3m6!1s0x89c259a189d93c29:0x83825dde345462ab!8m2!3d40.7446959!4d-73.9849083!16s%2Fg%2F1tlw9_g0!19sChIJKTzZiaFZwokRq2JUNN5dgoM?authuser=0&hl=en&rclk=1"
"Best New York Heating and AC Repair","","+13474045804","https://bestnewyorkheatingandacrepair.com/","New York, NY","New York, NY","air conditioning repair","","4.9","https://www.google.com/maps/place/Best+New+York+Heating+and+AC+Repair/data=!4m7!3m6!1s0x89c25921c85bacd1:0x8188125d68b5b635!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11hdjgf4g_!19sChIJ0axbyCFZwokRNba1aF0SiIE?authuser=0&hl=en&rclk=1"
"Super New York AC and Heating Repair","Address: 39 W 32nd St #10001, New York, NY 10001, United States ","+16467599986","https://super-ny-hvac.com/","New York, NY","New York, NY","air conditioning repair","","4.9","https://www.google.com/maps/place/Super+New+York+AC+and+Heating+Repair/data=!4m7!3m6!1s0x89c259a8e05c0001:0x955d54b9437cdece!8m2!3d40.7481614!4d-73.9872958!16s%2Fg%2F11q9rtb03v!19sChIJAQBc4KhZwokRzt58Q7lUXZU?authuser=0&hl=en&rclk=1"
"Neptune Air Conditioning","Address: 477 Madison Ave 6th Floor, #6948, New York, NY 10022, United States ","+16468632132","https://www.airconditioninginnyc.com/","New York, NY","New York, NY","air conditioning repair","","4.6","https://www.google.com/maps/place/Neptune+Air+Conditioning/data=!4m7!3m6!1s0x89c258fcb529c783:0xc85f382dae43282b!8m2!3d40.758558!4d-73.9746236!16s%2Fg%2F11b745v6vr!19sChIJg8cptfxYwokRKyhDri04X8g?authuser=0&hl=en&rclk=1"
"MR. AIR NYC","Address: 78 14th St, Brooklyn, NY 11215, United States ","+12123934822","http://www.mrairnyc.com/","New York, NY","New York, NY","air conditioning repair","","5","https://www.google.com/maps/place/MR.+AIR+NYC/data=!4m7!3m6!1s0x89c25bad869723e7:0xd03f169214ebff16!8m2!3d40.6690311!4d-73.9952843!16s%2Fg%2F11fy4ykk3b!19sChIJ5yOXhq1bwokRFv_rFJIWP9A?authuser=0&hl=en&rclk=1"
"24/7 Manhattan Heating & Air Conditioning","Address: 180 Madison Ave, New York, NY 10016, United States ","+16467871064","https://manhattan-hvac.com/","New York, NY","New York, NY","air conditioning repair","","4.6","https://www.google.com/maps/place/24%2F7+Manhattan+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x80dce9b155555555:0x2b97163d056868d1!8m2!3d40.7476267!4d-73.9834847!16s%2Fg%2F1tf3bvlt!19sChIJVVVVVbHp3IAR0WhoBT0Wlys?authuser=0&hl=en&rclk=1"
"Top HVAC NYC","","+16464934904","https://hvacairconditionersnyc.com/","New York, NY","New York, NY","air conditioning repair","","4.8","https://www.google.com/maps/place/Top+HVAC+NYC/data=!4m7!3m6!1s0x89c25a3d3a368049:0xa18f0caf03dbce45!8m2!3d40.7813047!4d-73.9771184!16s%2Fg%2F12q4qpg77!19sChIJSYA2Oj1awokRRc7bA68Mj6E?authuser=0&hl=en&rclk=1"
"Fusion Repair - Commercial HVAC","Address: 20 W 30th St, New York, NY 10001, United States ","+12122106302","https://fusionrepair.com/?utm_source=google&utm_medium=gmb&utm_campaign=nyc","New York, NY","New York, NY","air conditioning repair","","4.8","https://www.google.com/maps/place/Fusion+Repair+-+Commercial+HVAC/data=!4m7!3m6!1s0x89c25929d8effddf:0x36ef76158161a142!8m2!3d40.7461213!4d-73.9877555!16s%2Fg%2F11x0ds1nny!19sChIJ3_3v2ClZwokRQqFhgRV27zY?authuser=0&hl=en&rclk=1"
"High AC Repair NY","Address: 428 E 66th St, New York, NY 10065, United States ","+15168200114","https://hightechptacservicesnyc.com/","New York, NY","New York, NY","air conditioning repair","","4.6","https://www.google.com/maps/place/High+AC+Repair+NY/data=!4m7!3m6!1s0x88dd879541b16c27:0xa6678718264a9430!8m2!3d40.7632962!4d-73.9575868!16s%2Fg%2F11vwrzmq5z!19sChIJJ2yxQZWH3YgRMJRKJhiHZ6Y?authuser=0&hl=en&rclk=1"
"Master Broadway Air Conditioner Repair","Address: 177 Broadway, New York, NY 10007, United States ","+13322498448","","New York, NY","New York, NY","air conditioning repair","","4.8","https://www.google.com/maps/place/Master+Broadway+Air+Conditioner+Repair/data=!4m7!3m6!1s0x80c2b9a1ceb6910f:0x1e314f7220ed6682!8m2!3d40.7101253!4d-74.0100762!16s%2Fg%2F11sstmsh8s!19sChIJD5G2zqG5woARgmbtIHJPMR4?authuser=0&hl=en&rclk=1"
"Figlia & Sons Inc","Address: 746 E 9th St, New York, NY 10009, United States ","+12126860094","https://figliasons.com/","New York, NY","New York, NY","air conditioning repair","","4.3","https://www.google.com/maps/place/Figlia+%26+Sons+Inc/data=!4m7!3m6!1s0x89c2597a09b903e9:0x35ccd0cb7cd2ad47!8m2!3d40.7242502!4d-73.9762238!16s%2Fg%2F1tkf1x79!19sChIJ6QO5CXpZwokRR63SfMvQzDU?authuser=0&hl=en&rclk=1"
"Moses & Sons AC Repair","Address: 242 Mott St #1, New York, NY 10012, United States ","+19295125017","","New York, NY","New York, NY","air conditioning repair","","4.8","https://www.google.com/maps/place/Moses+%26+Sons+AC+Repair/data=!4m7!3m6!1s0x865c5da9a87a7d5d:0xe32fcb8ce70a88c9!8m2!3d40.7231566!4d-73.9947334!16s%2Fg%2F11h69wgj9m!19sChIJXX16qKldXIYRyYgK54zLL-M?authuser=0&hl=en&rclk=1"
