business_name,address,phone,website,area,city,category,reviews_count,rating,url
"Kangol","Address: 346 Lenox Ave, New York, NY 10027, United States ","+12127241172","","New York, NY","New York, NY","hat store","","4.6","https://www.google.com/maps/place/Kangol/data=!4m7!3m6!1s0x89c2588adc0a750d:0x5b8288f8472c566f!8m2!3d40.809236!4d-73.944033!16s%2Fg%2F1tk6wtpp!19sChIJDXUK3IpYwokRb1YsR_iIgls?authuser=0&hl=en&rclk=1"
"Worth & Worth","Address: 263 Bowery, New York, NY 10002, United States ","+12122652887","http://www.hatshop.com/","New York, NY","New York, NY","hat store","","4.5","https://www.google.com/maps/place/Worth+%26+Worth/data=!4m7!3m6!1s0x89c258facdb0c485:0xe96816ab5df6dc8f!8m2!3d40.7233395!4d-73.9924838!16s%2Fg%2F1td_cls0!19sChIJhcSwzfpYwokRj9z2XasWaOk?authuser=0&hl=en&rclk=1"
"CAP USA","Address: 18 W 125th St, New York, NY 10027, United States ","+18779699299","https://capusa.nyc/","New York, NY","New York, NY","hat store","","4.5","https://www.google.com/maps/place/CAP+USA/data=!4m7!3m6!1s0x89c2f60d6a92751d:0xa79e0335b9bed5ef!8m2!3d40.80657!4d-73.9433076!16s%2Fg%2F1tf58t_r!19sChIJHXWSag32wokR79W-uTUDnqc?authuser=0&hl=en&rclk=1"
"Lids","Address: 714 7th Ave, New York, NY 10036, United States ","+12127570694","https://www.lids.com/store/two-times-east-east/?_s=bm-LIDS-RETAIL-GMB","New York, NY","New York, NY","hat store","","3.9","https://www.google.com/maps/place/Lids/data=!4m7!3m6!1s0x89c258b81a2d536d:0xbfb7df47f5fe795b!8m2!3d40.7596168!4d-73.984679!16s%2Fg%2F1tdksqc0!19sChIJbVMtGrhYwokRW3n-9Ufft78?authuser=0&hl=en&rclk=1"
"Lids","Address: 237 W 42nd St, New York, NY 10036, United States ","+12128125109","https://www.lids.com/store/lids-42nd-street-entertainment-center/sd-27947637+z-9850834-3364633173?_s=bm-LIDS-RETAIL-GMB","New York, NY","New York, NY","hat store","","4.2","https://www.google.com/maps/place/Lids/data=!4m7!3m6!1s0x89c258535f53c6af:0x662259ad38e5dbe8!8m2!3d40.7568781!4d-73.9884067!16s%2Fg%2F1thnppd_!19sChIJr8ZTX1NYwokR6NvlOK1ZImY?authuser=0&hl=en&rclk=1"
"Ryan Ramelow","Address: 107 Sullivan St, New York, NY 10012, United States ","+19179603849","http://www.ryanramelow.com/","New York, NY","New York, NY","hat store","","5","https://www.google.com/maps/place/Ryan+Ramelow/data=!4m7!3m6!1s0x89c259edc63bd6db:0x99be9523c24b8d39!8m2!3d40.7257577!4d-74.0026816!16s%2Fg%2F11tn75vjjl!19sChIJ29Y7xu1ZwokROY1LwiOVvpk?authuser=0&hl=en&rclk=1"
"General Hat Shop","Address: 3434 Broadway, New York, NY 10031, United States ","+12124913859","","New York, NY","New York, NY","hat store","","5","https://www.google.com/maps/place/General+Hat+Shop/data=!4m7!3m6!1s0x89c2f664307d98e9:0xcf45b3704c350a47!8m2!3d40.8228934!4d-73.9526654!16s%2Fg%2F11c5zwkyjs!19sChIJ6Zh9MGT2wokRRwo1THCzRc8?authuser=0&hl=en&rclk=1"
"ManhatCo","Address: 124 W 30th St #302, New York, NY 10001, United States ","+12127642218","http://manhatco.com/","New York, NY","New York, NY","hat store","","4.9","https://www.google.com/maps/place/ManhatCo/data=!4m7!3m6!1s0x89c259af6cb6ba79:0xf1ca966d736f96b9!8m2!3d40.7475728!4d-73.9908075!16s%2Fg%2F11byflkqmf!19sChIJebq2bK9ZwokRuZZvc22WyvE?authuser=0&hl=en&rclk=1"
"Esenshel","Address: 67 E 4th St #1, New York, NY 10003, United States ","+19178062378","http://esenshel.com/","New York, NY","New York, NY","hat store","","4.5","https://www.google.com/maps/place/Esenshel/data=!4m7!3m6!1s0x89c259472e5200a3:0xf90e5ab8de5dec9f!8m2!3d40.726953!4d-73.9904637!16s%2Fg%2F11q4gfxby1!19sChIJowBSLkdZwokRn-xd3rhaDvk?authuser=0&hl=en&rclk=1"
"Caps Unlimited One Inc","Address: 88 Graham Ave, Brooklyn, NY 11206, United States ","+17185108996","https://www.ecapsunlimited.com/","New York, NY","New York, NY","hat store","","4.4","https://www.google.com/maps/place/Caps+Unlimited+One+Inc/data=!4m7!3m6!1s0x89c25bfbe55e8045:0x837ca1779569f9d7!8m2!3d40.7041766!4d-73.9425381!16s%2Fg%2F1tgq7ky3!19sChIJRYBe5ftbwokR1_lplXehfIM?authuser=0&hl=en&rclk=1"
"American Hats LLC, NYC Showroom","Address: 223 W 138th St 1st Floor, New York, NY 10030, United States ","+16469427096","http://www.americanhatsllc.com/","New York, NY","New York, NY","hat store","","4.8","https://www.google.com/maps/place/American+Hats+LLC,+NYC+Showroom/data=!4m7!3m6!1s0x89c2f670bd5ea8df:0xe336ad435e703053!8m2!3d40.817895!4d-73.943308!16s%2Fg%2F11c2lbtkqn!19sChIJ36hevXD2wokRUzBwXkOtNuM?authuser=0&hl=en&rclk=1"
"Bellissimo Custom Hats","Address: 289 Kingston Ave, Brooklyn, NY 11213, United States ","+13477664188","http://bellissimohats.com/","New York, NY","New York, NY","hat store","","4.8","https://www.google.com/maps/place/Bellissimo+Custom+Hats/data=!4m7!3m6!1s0x89c25b9fb4b63c59:0xddb20c270591036d!8m2!3d40.6698703!4d-73.9419407!16s%2Fg%2F11f8jxk16y!19sChIJWTy2tJ9bwokRbQORBScMst0?authuser=0&hl=en&rclk=1"
"Eve Bari","Address: 205 W 57th St, New York, NY 10019, United States ","+12129748533","http://www.evebari.com/","New York, NY","New York, NY","hat store","","4.8","https://www.google.com/maps/place/Eve+Bari/data=!4m7!3m6!1s0x89c258f7a1a57bc7:0x658e343dddf10dd9!8m2!3d40.7658069!4d-73.9802831!16s%2Fg%2F1tf43wk3!19sChIJx3ulofdYwokR2Q3x3T00jmU?authuser=0&hl=en&rclk=1"
"Krausz Hatters","Address: 234 Broadway, Brooklyn, NY 11211, United States ","+17189632565","https://eaugrad.com/","New York, NY","New York, NY","hat store","","4.5","https://www.google.com/maps/place/Krausz+Hatters/data=!4m7!3m6!1s0x89c25bde3b3bd59f:0xedb82b1f40343901!8m2!3d40.7089282!4d-73.9602907!16s%2Fg%2F1thp8xj_!19sChIJn9U7O95bwokRATk0QB8ruO0?authuser=0&hl=en&rclk=1"
"Schlesinger Hat Corner","Address: 174 Clymer St, Brooklyn, NY 11211, United States ","+17187828510","http://www.bullantic.com/","New York, NY","New York, NY","hat store","","5","https://www.google.com/maps/place/Schlesinger+Hat+Corner/data=!4m7!3m6!1s0x89c25bdc31a26317:0xa0ded8380a4b6cc0!8m2!3d40.7069501!4d-73.962808!16s%2Fg%2F1t_tl6fl!19sChIJF2OiMdxbwokRwGxLCjjY3qA?authuser=0&hl=en&rclk=1"
"Borsalino","Address: 267 Kingston Ave, Brooklyn, NY 11213, United States ","+17187730770","http://borsalinoforatica.com/","New York, NY","New York, NY","hat store","","4.9","https://www.google.com/maps/place/Borsalino/data=!4m7!3m6!1s0x89c25bc7e2253623:0xa87e7f4490b0b1d8!8m2!3d40.6705787!4d-73.9418948!16s%2Fg%2F11f9hv01b5!19sChIJIzYl4sdbwokR2LGwkER_fqg?authuser=0&hl=en&rclk=1"
"Top Hat","Address: 245 Broome St, New York, NY 10002, United States ","+12126774240","http://tophatnyc.com/","New York, NY","New York, NY","hat store","","4.8","https://www.google.com/maps/place/Top+Hat/data=!4m7!3m6!1s0x89c2598738367601:0xb83332a796495fc7!8m2!3d40.717773!4d-73.989768!16s%2Fg%2F1tgjm64y!19sChIJAXY2OIdZwokRx19JlqcyM7g?authuser=0&hl=en&rclk=1"
"PRETTY PERFECTION HATS","Address: 2130 1st Ave apt, New York, NY 10029, United States ","","","New York, NY","New York, NY","hat store","","5","https://www.google.com/maps/place/PRETTY+PERFECTION+HATS/data=!4m7!3m6!1s0x89c2f7663593b5b1:0x8d8e91ec0c3ae9ce!8m2!3d40.7918925!4d-73.9379833!16s%2Fg%2F11nnvhw10w!19sChIJsbWTNWb3wokRzuk6DOyRjo0?authuser=0&hl=en&rclk=1"
"hats by kat","Address: 28 E 29th St, New York, NY 10016, United States ","+12125458085","","New York, NY","New York, NY","hat store","","5","https://www.google.com/maps/place/hats+by+kat/data=!4m7!3m6!1s0x89c259a7c74c0001:0x470478639e5e987a!8m2!3d40.7442759!4d-73.9848804!16s%2Fg%2F11fx7y25h0!19sChIJAQBMx6dZwokRephenmN4BEc?authuser=0&hl=en&rclk=1"
"Jamaica Hatland Inc.","Address: 89-65A 165th St, Jamaica, NY 11432, United States ","+17185264369","http://exclusivefitted.com/","New York, NY","New York, NY","hat store","","4.2","https://www.google.com/maps/place/Jamaica+Hatland+Inc./data=!4m7!3m6!1s0x89c260df83f7bbb7:0x3befc37ce7bbbed9!8m2!3d40.7060042!4d-73.7950842!16s%2Fg%2F1tfzn7xb!19sChIJt7v3g99gwokR2b6753zD7zs?authuser=0&hl=en&rclk=1"
"Lids","Address: 1501 Broadway SP UG-6, New York, NY 10036, United States ","+12127300429","https://www.lids.com/store/lids-paramount-on-broadway/sd-28581769+z-9367057-2917977238?_s=bm-LIDS-RETAIL-GMB","New York, NY","New York, NY","hat store","","3.8","https://www.google.com/maps/place/Lids/data=!4m7!3m6!1s0x89c25855db69f361:0xf4848a00e570b956!8m2!3d40.7571992!4d-73.9866372!16s%2Fg%2F1tz96np7!19sChIJYfNp21VYwokRVrlw5QCKhPQ?authuser=0&hl=en&rclk=1"
"DaSnapBackHut","Address: 2 Prince St, Brooklyn, NY 11201, United States ","","http://www.dasnapbackhut.com/","New York, NY","New York, NY","hat store","","5","https://www.google.com/maps/place/DaSnapBackHut/data=!4m7!3m6!1s0x89c267cb8ca56185:0x6d69c5b4b1bc23cb!8m2!3d40.6970524!4d-73.9824144!16s%2Fg%2F11k5vvxq2w!19sChIJhWGljMtnwokRyyO8sbTFaW0?authuser=0&hl=en&rclk=1"
